model,year,transmission,mileage,engineSize,fuelType,price
 C Class,2012,Automatic,170000,2.1,Diesel,5250
 C Class,2016,Automatic,25334,2,Petrol,18999
 C Class,2014,Automatic,34032,2.1,Diesel,16499
 C Class,2010,Manual,54000,2.1,Diesel,7995
 C Class,2015,Automatic,54000,2,Petrol,13790
 C Class,2015,Automatic,34000,2.1,Diesel,15490
 C Class,2011,Automatic,66000,2.1,Diesel,8495
 C Class,2013,Automatic,124000,2.1,Diesel,7199
 C Class,2018,Automatic,18000,4,Petrol,42995
 C Class,2015,Automatic,64765,2.1,Diesel,17695
 C Class,2017,Automatic,25286,3,Petrol,36995
 C Class,2013,Manual,109447,2.1,Diesel,7000
 C Class,2013,Automatic,64498,2.1,Diesel,10490
 C Class,2017,Automatic,16750,2.1,Diesel,21750
 C Class,2019,Automatic,10051,2,Diesel,25995
 C Class,1991,Automatic,170000,3,Petrol,4450
 C Class,2002,Automatic,52700,2,Petrol,2140
 C Class,2009,Automatic,60000,2.1,Diesel,6995
 C Class,2015,Automatic,56000,4,Petrol,29990
 C Class,2016,Automatic,45000,2.1,Diesel,14000
 C Class,2017,Automatic,30676,2.1,Diesel,22767
 C Class,2015,Automatic,40005,2.1,Diesel,12000
 C Class,2011,Automatic,55657,2.1,Diesel,9000
 C Class,2015,Automatic,91639,4,Petrol,24500
 C Class,2015,Manual,64219,2.1,Diesel,13300
 C Class,2015,Automatic,67889,2.1,Hybrid,15275
 C Class,2013,Automatic,24000,1.6,Petrol,13995
 C Class,2008,Automatic,90000,2.1,Diesel,4995
 C Class,2016,Automatic,45000,2.1,Diesel,14000
 C Class,2017,Automatic,30676,2.1,Diesel,22767
 C Class,2015,Automatic,40005,2.1,Diesel,12000
 C Class,2017,Automatic,20894,4,Petrol,46950
 C Class,2016,Automatic,51700,2,Hybrid,16950
 C Class,2016,Automatic,100000,2,Hybrid,12795
 C Class,2015,Manual,84830,2,Petrol,11500
 C Class,2020,Automatic,6000,2,Diesel,34495
 C Class,2020,Automatic,6000,2,Diesel,30990
 C Class,2018,Automatic,10945,2,Diesel,23899
 C Class,2019,Automatic,10454,2,Diesel,25890
 C Class,2018,Automatic,27563,2.1,Diesel,17750
 C Class,2019,Automatic,13733,1.5,Petrol,24190
 C Class,2019,Automatic,5534,2,Diesel,28290
 C Class,2016,Automatic,30954,2,Petrol,15249
 C Class,2019,Automatic,3061,2,Petrol,32950
 C Class,2019,Automatic,7126,1.5,Petrol,26190
 C Class,2017,Automatic,45437,2,Hybrid,17890
 C Class,2017,Automatic,20000,2.1,Diesel,20990
 C Class,2015,Automatic,34000,2.1,Diesel,17990
 C Class,2014,Automatic,48100,1.6,Petrol,10990
 C Class,2017,Automatic,30676,2.1,Diesel,22767
 C Class,2016,Automatic,28000,2.1,Diesel,16000
 C Class,2016,Automatic,36095,2.1,Diesel,19750
 C Class,2019,Automatic,10444,2,Diesel,35880
 C Class,2017,Automatic,41539,2.1,Diesel,21980
 C Class,2017,Automatic,26844,2.1,Diesel,22980
 C Class,2016,Automatic,18389,3,Petrol,32980
 C Class,2019,Automatic,11287,1.6,Diesel,22980
 C Class,2016,Automatic,23109,2,Petrol,17480
 C Class,2017,Automatic,25023,2.1,Diesel,22280
 C Class,2016,Automatic,25207,2,Petrol,18980
 C Class,2017,Automatic,5822,2,Petrol,23180
 C Class,2005,Automatic,102500,2.1,Diesel,2995
 C Class,2013,Automatic,70000,2.1,Diesel,8995
 C Class,2014,Automatic,45000,1.6,Petrol,11295
 C Class,2018,Automatic,6000,2.1,Diesel,22950
 C Class,2015,Automatic,20000,2.2,Hybrid,16950
 C Class,2017,Automatic,30000,2,Petrol,19950
 C Class,2017,Automatic,9000,2.1,Diesel,22950
 C Class,2016,Automatic,18000,4,Petrol,36950
 C Class,2019,Manual,3000,1.5,Diesel,12900
 C Class,1995,Automatic,173000,3.6,Petrol,4750
 C Class,2020,Automatic,1941,3,Petrol,48980
 C Class,2016,Automatic,68429,2.1,Diesel,17000
 C Class,2017,Automatic,29540,2,Petrol,23966
 C Class,2019,Automatic,9155,4,Petrol,54980
 C Class,2017,Automatic,16750,2.1,Diesel,24500
 C Class,2015,Automatic,40005,2.1,Diesel,12000
 C Class,2005,Automatic,109000,1.8,Petrol,2690
 C Class,2010,Automatic,60000,2.1,Diesel,7490
 C Class,2011,Automatic,39000,1.8,Petrol,9495
 C Class,2017,Automatic,30676,2.1,Diesel,22767
 C Class,2018,Automatic,11319,1.6,Diesel,18390
 C Class,2019,Automatic,5617,2,Diesel,27790
 C Class,2020,Automatic,3000,2,Diesel,31690
 C Class,2019,Automatic,2326,1.5,Petrol,25590
 C Class,2017,Automatic,16509,2.1,Diesel,19743
 C Class,2019,Automatic,7475,2,Diesel,24055
 C Class,2019,Automatic,8263,2,Diesel,28524
 C Class,2016,Automatic,25042,2.1,Diesel,19328
 C Class,2019,Automatic,7990,2,Diesel,29546
 C Class,2017,Automatic,31371,2.1,Diesel,15311
 C Class,2016,Automatic,58468,2,Hybrid,15485
 C Class,2010,Automatic,80000,2.1,Diesel,6999
 C Class,2015,Automatic,20000,2.1,Diesel,20999
 C Class,2010,Manual,68000,2.1,Diesel,5999
 C Class,2012,Automatic,47200,1.6,Petrol,10499
 C Class,2013,Manual,57000,2.1,Diesel,10999
 C Class,2012,Automatic,64000,2.1,Diesel,9499
 C Class,2017,Automatic,13800,2.1,Diesel,23800
 C Class,2015,Automatic,28000,2.1,Diesel,18999
 C Class,2016,Automatic,20000,2.1,Diesel,16995
 C Class,2017,Automatic,45979,4,Petrol,36000
 C Class,2016,Automatic,15000,2.1,Diesel,15750
 C Class,2016,Automatic,45000,2.1,Diesel,14000
 C Class,2016,Automatic,46479,2.1,Diesel,16400
 C Class,2017,Automatic,38082,2.1,Diesel,18500
 C Class,2018,Manual,32840,2,Petrol,13300
 C Class,2015,Automatic,85275,2.1,Diesel,12300
 C Class,2017,Automatic,24798,2.1,Diesel,19000
 C Class,2017,Automatic,31559,2.1,Diesel,14500
 C Class,2015,Automatic,70857,2.1,Diesel,14000
 C Class,2017,Automatic,48280,1.6,Diesel,14500
 C Class,2018,Automatic,21103,2,Petrol,18750
 C Class,2017,Automatic,41272,2.1,Diesel,16500
 C Class,2015,Automatic,40005,2.1,Diesel,12000
 C Class,2017,Automatic,30676,2.1,Diesel,22767
 C Class,2016,Automatic,35000,2.1,Hybrid,21990
 C Class,2010,Automatic,66000,2.1,Diesel,7990
 C Class,2011,Automatic,59000,2.1,Diesel,8490
 C Class,2009,Automatic,54000,1.6,Petrol,7495
 C Class,2009,Automatic,42000,1.6,Petrol,6995
 C Class,2016,Automatic,58070,2.1,Diesel,14700
 C Class,2017,Automatic,54011,2,Other,16000
 C Class,2016,Automatic,21606,2.1,Diesel,15900
 C Class,2017,Automatic,33265,2.1,Diesel,17900
 C Class,2015,Automatic,53400,2,Other,15000
 C Class,2017,Automatic,29831,2.1,Diesel,17800
 C Class,2018,Automatic,20139,2.1,Diesel,15600
 C Class,2017,Automatic,52897,2,Other,17400
 C Class,2017,Automatic,13492,2.1,Diesel,17900
 C Class,2016,Automatic,32897,2.1,Diesel,18600
 C Class,2015,Manual,34672,2.1,Diesel,15750
 C Class,2017,Automatic,45277,2.1,Diesel,16600
 C Class,2017,Manual,20524,2,Petrol,13900
 C Class,2016,Automatic,42310,2.1,Diesel,17300
 C Class,2017,Automatic,39268,2.1,Diesel,20000
 C Class,2008,Automatic,104000,2.1,Diesel,3995
 C Class,2016,Automatic,16801,2.1,Diesel,20500
 C Class,2017,Automatic,49936,2.1,Hybrid,19000
 C Class,2014,Manual,52000,2.1,Diesel,9000
 C Class,2018,Automatic,31942,2,Petrol,16500
 C Class,2018,Automatic,11870,2,Petrol,20000
 C Class,2018,Automatic,19825,2.1,Diesel,22000
 C Class,2017,Manual,47608,2.1,Diesel,13900
 C Class,2018,Automatic,22672,2,Petrol,18500
 C Class,2017,Automatic,50369,2.1,Diesel,13800
 C Class,2017,Manual,9793,2,Petrol,16500
 C Class,2018,Automatic,29911,2.1,Diesel,21000
 C Class,2015,Automatic,33303,2.1,Diesel,15300
 C Class,2016,Manual,49604,2,Petrol,11300
 C Class,2007,Automatic,89000,1.8,Petrol,1995
 C Class,2004,Automatic,52000,3.2,Petrol,9495
 C Class,2006,Automatic,63000,5.4,Petrol,14995
 C Class,2016,Automatic,42000,2.1,Diesel,18200
 C Class,2014,Automatic,31000,2.1,Diesel,16995
 C Class,2016,Automatic,29000,2.1,Diesel,19995
 C Class,2017,Automatic,31681,2.1,Diesel,16400
 C Class,2017,Automatic,24348,2.1,Diesel,20100
 C Class,2017,Automatic,21388,2.1,Diesel,17100
 C Class,2017,Automatic,32912,2.1,Diesel,16700
 C Class,2017,Automatic,29516,2.1,Diesel,19700
 C Class,2014,Automatic,36115,2.1,Diesel,17000
 C Class,2016,Automatic,37843,2.1,Diesel,16200
 C Class,2017,Automatic,20876,2.1,Diesel,17200
 C Class,2018,Automatic,29296,2.1,Diesel,16600
 C Class,2015,Automatic,44939,2.1,Diesel,15000
 C Class,2016,Manual,22886,2.1,Diesel,13000
 C Class,2016,Automatic,51208,2.1,Diesel,15900
 C Class,2015,Automatic,39343,2.1,Diesel,17500
 C Class,2012,Automatic,51564,1.8,Petrol,8495
 C Class,2005,Automatic,110461,2.1,Diesel,2495
 C Class,2003,Automatic,88082,2.1,Diesel,1795
 C Class,2007,Automatic,99000,2.5,Petrol,3790
 C Class,2007,Automatic,87000,1.8,Petrol,3890
 C Class,2017,Automatic,40285,2.1,Diesel,15700
 C Class,2009,Automatic,130000,3,Diesel,4480
 C Class,2014,Automatic,48000,2.1,Diesel,11290
 C Class,2015,Automatic,43000,2.1,Diesel,14940
 C Class,2019,Automatic,14696,2,Diesel,26490
 C Class,2019,Automatic,7500,2,Diesel,29690
 C Class,2019,Automatic,13101,2,Diesel,25490
 C Class,2019,Automatic,3000,1.5,Petrol,31390
 C Class,2020,Automatic,3500,2,Petrol,31790
 C Class,2019,Automatic,6500,2,Diesel,27990
 C Class,2019,Automatic,11368,1.6,Diesel,24590
 C Class,2016,Automatic,32442,2,Petrol,21000
 C Class,2018,Automatic,22655,2.1,Diesel,17100
 C Class,2015,Automatic,21695,2.1,Diesel,15700
 C Class,2017,Manual,67000,2.1,Diesel,14850
 C Class,2017,Automatic,43020,2.1,Diesel,13700
 C Class,2017,Automatic,30744,2.1,Diesel,17400
 C Class,2017,Automatic,27447,2.1,Diesel,16600
 C Class,2014,Manual,31543,2.1,Diesel,14200
 C Class,2016,Automatic,42427,2.1,Diesel,17100
 C Class,2015,Automatic,34799,2.1,Diesel,11200
 C Class,2018,Automatic,28446,2.1,Diesel,17900
 C Class,2015,Manual,25698,1.6,Diesel,11400
 C Class,2017,Automatic,30128,2.1,Diesel,20000
 C Class,2017,Automatic,33891,2.1,Diesel,19000
 C Class,2016,Automatic,25113,2.1,Diesel,20500
 C Class,2017,Automatic,28042,2,Petrol,17800
 C Class,2016,Automatic,17050,2.1,Diesel,18450
 C Class,2015,Automatic,79011,2.1,Diesel,12800
 C Class,2015,Automatic,40961,2.1,Diesel,17200
 C Class,2016,Manual,40595,2.1,Diesel,12800
 C Class,2018,Automatic,17771,2.1,Diesel,18500
 C Class,2017,Manual,28831,2.1,Diesel,20000
 C Class,2018,Automatic,23280,2,Petrol,19000
 C Class,2018,Automatic,19542,2,Petrol,19000
 C Class,2016,Automatic,52749,2.1,Hybrid,17500
 C Class,2018,Automatic,20275,2.1,Diesel,19250
 C Class,2016,Automatic,36584,1.6,Diesel,15500
 C Class,2015,Automatic,42377,2.1,Hybrid,17450
 C Class,2017,Automatic,42157,2.1,Diesel,19500
 C Class,2016,Manual,69385,2.1,Diesel,13000
 C Class,2014,Automatic,49409,2.1,Diesel,13500
 C Class,2015,Automatic,51245,2.1,Diesel,13400
 C Class,2018,Automatic,22749,2,Petrol,17600
 C Class,2016,Automatic,34107,2.1,Diesel,16000
 C Class,2018,Automatic,16414,2.1,Diesel,18700
 C Class,2017,Automatic,29219,2.1,Diesel,16450
 C Class,2016,Automatic,59256,2.1,Diesel,19900
 C Class,2015,Manual,83193,2.1,Diesel,11000
 C Class,2016,Automatic,23112,2.1,Diesel,17500
 C Class,2017,Automatic,30297,2.1,Diesel,17500
 C Class,2018,Automatic,22291,2.1,Diesel,19000
 C Class,2018,Automatic,19443,2.1,Diesel,19750
 C Class,2016,Automatic,56827,2.1,Diesel,16600
 C Class,2017,Manual,22716,2,Petrol,13100
 C Class,2016,Automatic,69505,2.1,Diesel,13800
 C Class,2016,Manual,26108,2,Petrol,13900
 C Class,2018,Automatic,25569,2.1,Diesel,18900
 C Class,2014,Automatic,80579,2.1,Diesel,13600
 C Class,2018,Automatic,20512,2,Petrol,18750
 C Class,2015,Automatic,28953,2.1,Diesel,15750
 C Class,2018,Automatic,7540,1.5,Petrol,21800
 C Class,2016,Automatic,23881,2.1,Diesel,15400
 C Class,2016,Automatic,35444,2.1,Diesel,17500
 C Class,2016,Manual,47140,2.1,Diesel,14000
 C Class,2017,Automatic,26036,2.1,Diesel,18250
 C Class,2016,Manual,52656,2.1,Diesel,12450
 C Class,2019,Automatic,3360,1.6,Diesel,30444
 C Class,2020,Automatic,6000,1.6,Diesel,30444
 C Class,2019,Automatic,3500,1.5,Petrol,29944
 C Class,2019,Automatic,10585,3,Petrol,39894
 C Class,2016,Automatic,45000,2.1,Diesel,14000
 C Class,2015,Automatic,40005,2.1,Diesel,12000
 C Class,2015,Automatic,96000,2.1,Diesel,13995
 C Class,2004,Manual,119000,1.8,Petrol,1495
 C Class,2016,Automatic,11000,1.6,Diesel,17995
 C Class,2015,Automatic,45566,2.1,Diesel,17500
 C Class,2015,Manual,41945,2.1,Diesel,12800
 C Class,2016,Automatic,28389,2.1,Diesel,17600
 C Class,2016,Automatic,48507,2.1,Diesel,15300
 C Class,2017,Automatic,29695,2.1,Diesel,19200
 C Class,2018,Automatic,24277,2.1,Diesel,18500
 C Class,2016,Automatic,77814,2,Other,13850
 C Class,2017,Automatic,21841,2.1,Diesel,17600
 C Class,2017,Automatic,31674,2,Petrol,18900
 C Class,2015,Automatic,32967,2.1,Diesel,15500
 C Class,2014,Automatic,20498,2.1,Diesel,15701
 C Class,2019,Automatic,9949,2,Diesel,26601
 C Class,2016,Automatic,31656,2.1,Diesel,17672
 C Class,2016,Automatic,45000,2.1,Diesel,14000
 C Class,2015,Automatic,40005,2.1,Diesel,12000
 C Class,2017,Automatic,30676,2.1,Diesel,22767
 C Class,2019,Automatic,5500,2,Diesel,28980
 C Class,2019,Automatic,3908,1.5,Petrol,23280
 C Class,2019,Automatic,2000,2,Diesel,32980
 C Class,2020,Automatic,500,2,Diesel,31980
 C Class,2015,Automatic,40005,2.1,Diesel,12000
 C Class,2016,Automatic,23000,2.1,Diesel,20990
 C Class,2019,Automatic,13279,2,Diesel,23444
 C Class,2018,Automatic,12054,2.1,Diesel,27244
 C Class,2017,Automatic,16000,2.1,Diesel,25995
 C Class,2019,Automatic,21927,3,Petrol,34890
 C Class,2017,Automatic,22540,2,Hybrid,20750
 C Class,2015,Manual,36006,2.1,Diesel,13890
 C Class,2017,Automatic,36000,2,Petrol,17890
 C Class,2016,Automatic,24357,2.1,Diesel,20444
 C Class,2019,Automatic,11907,1.5,Petrol,24244
 C Class,2016,Automatic,36815,3,Petrol,27444
 C Class,2019,Automatic,10804,1.5,Petrol,24244
 C Class,2019,Automatic,15707,2,Diesel,29444
 C Class,2019,Automatic,13538,2,Diesel,24944
 C Class,2016,Automatic,47850,2.1,Diesel,16890
 C Class,2008,Automatic,170000,2.1,Diesel,3999
 C Class,2006,Automatic,153000,1.8,Petrol,1695
 C Class,2013,Automatic,40000,2.1,Diesel,11995
 C Class,2007,Automatic,160000,2.2,Diesel,3695
 C Class,2016,Automatic,45000,2.1,Diesel,14000
 C Class,2016,Automatic,45000,2.1,Diesel,14000
 C Class,2015,Automatic,40005,2.1,Diesel,12000
 C Class,2017,Automatic,30676,2.1,Diesel,22767
 C Class,2016,Automatic,45000,2.1,Diesel,14000
 C Class,2015,Automatic,40005,2.1,Diesel,12000
 C Class,2017,Automatic,30676,2.1,Diesel,22767
 C Class,2015,Automatic,33521,4,Petrol,29900
 C Class,2013,Automatic,63555,1.6,Petrol,8250
 C Class,2014,Automatic,56444,6.2,Petrol,21495
 C Class,2004,Automatic,118000,2.2,Diesel,1780
 C Class,2019,Automatic,10091,2,Diesel,27890
 C Class,2019,Automatic,11444,2,Diesel,26890
 C Class,2018,Automatic,84205,1.6,Diesel,20250
 C Class,2019,Automatic,8970,1.5,Petrol,24700
 C Class,2019,Automatic,8248,2,Diesel,27480
 C Class,2020,Automatic,3897,1.5,Petrol,41450
 C Class,2016,Automatic,20296,2.1,Diesel,17850
 C Class,2017,Automatic,30053,2,Hybrid,20480
 C Class,2016,Automatic,35550,3,Petrol,28890
 C Class,2015,Automatic,15629,2.1,Diesel,19780
 C Class,2019,Automatic,12498,1.5,Petrol,19750
 C Class,2019,Automatic,14864,2,Diesel,24690
 C Class,2019,Automatic,5653,1.6,Diesel,29650
 C Class,2020,Automatic,2653,2,Diesel,34790
 C Class,2019,Automatic,7712,1.6,Diesel,26350
 C Class,2020,Automatic,2690,2,Diesel,35490
 C Class,2005,Automatic,73000,5.4,Petrol,15990
 C Class,1998,Automatic,140000,2,Petrol,1290
 C Class,2002,Automatic,20000,2.6,Petrol,3690
 C Class,2008,Automatic,114000,1.8,Petrol,4490
 C Class,2019,Automatic,9156,2,Diesel,28750
 C Class,2019,Automatic,5653,2,Diesel,29690
 C Class,2020,Automatic,1452,2,Diesel,31590
 C Class,2019,Automatic,17132,2,Diesel,22740
 C Class,2016,Automatic,31090,2.1,Diesel,19990
 C Class,2019,Automatic,5545,3,Petrol,42990
 C Class,2019,Automatic,5479,2,Diesel,27490
 C Class,2019,Automatic,10637,2,Diesel,24790
 C Class,2016,Automatic,32719,1.6,Diesel,17590
 C Class,2018,Automatic,16500,2,Petrol,23790
 C Class,2017,Automatic,21154,2,Petrol,23300
 C Class,2017,Automatic,34450,2,Hybrid,21750
 C Class,2016,Automatic,48448,2.1,Diesel,22700
 C Class,2017,Automatic,34408,2,Petrol,21800
 C Class,2020,Automatic,2384,2,Diesel,38400
 C Class,2012,Manual,41982,1.8,Petrol,8199
 C Class,2019,Automatic,6995,2,Diesel,27500
 C Class,2017,Automatic,13659,2,Petrol,20100
 C Class,2016,Automatic,54000,2.1,Diesel,18800
 C Class,2016,Automatic,21466,2.1,Diesel,20900
 C Class,2015,Automatic,34797,2.1,Diesel,17900
 C Class,2018,Automatic,33805,2.1,Diesel,14900
 C Class,2019,Automatic,4507,2,Diesel,27900
 C Class,2017,Automatic,15384,2,Petrol,23250
 C Class,2014,Automatic,46310,2,Petrol,14250
 C Class,2017,Automatic,58304,2.1,Diesel,18900
 C Class,2016,Automatic,52400,2.1,Diesel,17299
 C Class,2016,Automatic,45000,2.1,Diesel,14000
 C Class,2019,Automatic,8000,1.5,Petrol,30900
 C Class,2018,Automatic,12500,2,Diesel,20900
 C Class,2016,Automatic,26866,2.1,Diesel,17800
 C Class,2016,Automatic,18107,2.1,Diesel,16900
 C Class,2018,Automatic,12072,2,Diesel,25900
 C Class,2016,Automatic,17268,2.1,Diesel,21400
 C Class,2017,Automatic,21650,2.1,Diesel,20750
 C Class,2016,Automatic,19292,2.1,Diesel,19700
 C Class,2017,Automatic,17980,2.1,Diesel,17400
 C Class,2019,Automatic,11530,2,Diesel,28900
 C Class,2016,Automatic,45000,2.1,Diesel,14000
 C Class,2015,Automatic,47392,2.1,Diesel,10200
 C Class,2017,Automatic,16747,2.1,Diesel,18000
 C Class,2014,Manual,80047,2.1,Diesel,8200
 C Class,2015,Automatic,57081,2.1,Diesel,13900
 C Class,2016,Automatic,51380,2,Other,15200
 C Class,2016,Manual,48128,2.1,Diesel,13950
 C Class,2014,Manual,14436,2,Petrol,14000
 C Class,2017,Automatic,29905,2.1,Diesel,17000
 C Class,2018,Manual,15950,2,Petrol,14600
 C Class,2014,Automatic,42949,2.1,Diesel,14600
 C Class,2011,Automatic,83000,1.8,Petrol,7995
 C Class,2015,Manual,33000,2,Petrol,13495
 C Class,2013,Automatic,69000,1.6,Petrol,9995
 C Class,2012,Other,44644,3,Diesel,11995
 C Class,2019,Automatic,3600,2,Diesel,28480
 C Class,2020,Automatic,500,2,Diesel,34495
 C Class,2020,Automatic,500,2,Diesel,33599
 C Class,2020,Automatic,2500,2,Diesel,30395
 C Class,2017,Automatic,25917,2.1,Diesel,17395
 C Class,2017,Automatic,10750,3,Petrol,32995
 C Class,2017,Automatic,29489,2.1,Diesel,15995
 C Class,2019,Automatic,15349,2,Diesel,23250
 C Class,2019,Automatic,6024,2,Diesel,27950
 C Class,2017,Automatic,54000,2,Petrol,18995
 C Class,2020,Automatic,2000,3,Petrol,49990
 C Class,2019,Automatic,3168,2,Diesel,27980
 C Class,2020,Automatic,500,2,Diesel,30480
 C Class,2019,Automatic,3477,2,Diesel,28250
 C Class,2017,Automatic,24265,2.1,Diesel,23980
 C Class,2017,Automatic,30281,2.1,Diesel,19890
 C Class,2016,Automatic,44184,2,Petrol,17890
 C Class,2017,Automatic,25000,2,Hybrid,21000
 C Class,2017,Automatic,19023,2.1,Diesel,15700
 C Class,2017,Automatic,26878,2,Petrol,19890
 C Class,2016,Automatic,23485,3,Petrol,32890
 C Class,2019,Automatic,4404,3,Petrol,37890
 C Class,2019,Automatic,6328,1.5,Petrol,23999
 C Class,2019,Automatic,10635,1.5,Petrol,24499
 C Class,2019,Automatic,12794,1.5,Petrol,23994
 C Class,2019,Automatic,9924,2,Diesel,25829
 C Class,2019,Automatic,7901,2,Petrol,27999
 C Class,2019,Automatic,10284,2,Diesel,23444
 C Class,2019,Automatic,8273,2,Diesel,27899
 C Class,2019,Automatic,6537,2,Petrol,27999
 C Class,2019,Automatic,6064,2,Diesel,24999
 C Class,2019,Automatic,16496,1.5,Petrol,23948
 C Class,2019,Automatic,4447,2,Petrol,27999
 C Class,2017,Automatic,8060,2,Petrol,18490
 C Class,2017,Automatic,62498,2.1,Diesel,15600
 C Class,2014,Automatic,56346,2.1,Diesel,13000
 C Class,2016,Automatic,45000,2.1,Diesel,14000
 C Class,2015,Automatic,40005,2.1,Diesel,12000
 C Class,2016,Automatic,66077,2,Hybrid,15999
 C Class,2019,Automatic,500,2,Diesel,30294
 C Class,2020,Automatic,2000,4,Petrol,68995
 C Class,2009,Automatic,96000,2.1,Diesel,4200
 C Class,2013,Automatic,39000,6.2,Petrol,22948
 C Class,2011,Automatic,62000,2.1,Diesel,7995
 C Class,2015,Automatic,62000,2.1,Diesel,13500
 C Class,2019,Automatic,3933,2,Diesel,31980
 C Class,2019,Automatic,5669,2,Diesel,29880
 C Class,2020,Automatic,4235,1.5,Petrol,29980
 C Class,2020,Automatic,3000,2,Diesel,34480
 C Class,2017,Automatic,19752,2,Petrol,20880
 C Class,2017,Automatic,14161,2.1,Diesel,24280
 C Class,2019,Automatic,11487,2,Diesel,28180
 C Class,2019,Automatic,10027,3,Petrol,42490
 C Class,2016,Automatic,25108,2.1,Diesel,17999
 C Class,2014,Automatic,34772,2.1,Diesel,17250
 C Class,2019,Automatic,1497,1.5,Petrol,30999
 C Class,2019,Automatic,3000,2,Diesel,31999
 C Class,2017,Automatic,20408,2.1,Diesel,18999
 C Class,2019,Automatic,9323,1.5,Petrol,23999
 C Class,2019,Automatic,13155,1.5,Petrol,25499
 C Class,2019,Automatic,5448,2.1,Diesel,24999
 C Class,2015,Automatic,31369,2.1,Diesel,18299
 C Class,2019,Automatic,8999,1.6,Diesel,25995
 C Class,2016,Automatic,45000,2.1,Diesel,14000
 C Class,2015,Automatic,40005,2.1,Diesel,12000
 C Class,2017,Automatic,30676,2.1,Diesel,22767
 C Class,2020,Automatic,5000,2,Diesel,31900
 C Class,2017,Automatic,49000,2.1,Diesel,18339
 C Class,2019,Automatic,10892,1.5,Petrol,25450
 C Class,2019,Automatic,11664,1.5,Petrol,24995
 C Class,2019,Automatic,10405,1.5,Petrol,25999
 C Class,2019,Automatic,2000,1.5,Petrol,27999
 C Class,2020,Automatic,400,2,Other,41995
 C Class,2017,Automatic,53528,2.1,Diesel,14200
 C Class,2016,Automatic,47915,2.1,Diesel,13800
 C Class,2018,Automatic,18834,2,Petrol,23600
 C Class,2018,Manual,31540,2,Petrol,19900
 C Class,2016,Automatic,21547,2.1,Diesel,21000
 C Class,2017,Manual,31357,1.6,Diesel,14700
 C Class,2018,Automatic,28248,2.1,Diesel,18500
